0	1	0.708427
0	11	0.391157
0	19	0.166919
0	29	0.622101
0	34	0.669338
0	44	0.490235
0	46	0.763178
0	47	0.0147099
0	59	0.392607
0	60	0.408954
0	61	0.0254083
0	62	0.452261
0	63	0.873368
0	64	0.349867
0	65	0.76072
1	19	0.8721
1	43	0.42069
1	44	0.739946
1	75	0.576935
1	83	0.632272
1	124	0.110065
1	125	0.421148
1	126	0.70698
2	3	0.120064
3	4	0.256982
3	10	0.36432
3	51	0.0202489
3	54	0.491867
3	72	0.780471
3	73	0.0887807
3	80	0.730668
3	105	0.27068
3	106	0.192811
3	107	0.627378
3	108	0.761203
3	109	0.59125
3	110	0.60469
3	111	0.686737
3	112	0.554283
3	113	0.280432
3	114	0.393634
3	115	0.11122
3	116	0.106714
3	117	0.996012
5	8	0.317183
5	16	0.622413
5	17	0.176959
5	33	0.14506
6	147	0.917043
6	148	0.185125
7	150	0.863786
8	10	0.0947129
8	16	0.154395
8	27	0.685741
9	16	0.422486
10	13	0.162925
10	16	0.427612
10	17	0.94402
10	27	0.850327
10	28	0.65179
10	37	0.00399554
10	52	0.128956
10	84	0.200799
10	92	0.235451
11	19	0.194516
11	46	0.254993
11	64	0.748657
11	98	0.773992
12	14	0.524183
12	16	0.124359
12	170	0.72585
13	16	0.55573
13	17	0.847101
13	27	0.809833
13	37	0.914242
13	52	0.0158522
13	92	0.187617
14	16	0.092727
14	24	0.213941
14	26	0.956723
14	31	0.298022
14	78	0.365767
14	92	0.985348
14	170	0.243073
15	26	0.925965
15	76	0.168067
15	175	0.272126
15	178	0.63229
16	17	0.890578
16	22	0.220671
16	24	0.0673086
16	26	0.515394
16	27	0.977668
16	28	0.355016
16	33	0.903852
16	37	0.80375
16	41	0.695636
16	50	0.574494
16	65	0.269674
16	71	0.0595667
16	74	0.812539
16	81	0.67516
16	84	0.755126
16	85	0.236168
16	86	0.115453
16	92	0.704852
16	122	0.217132
16	129	0.497759
16	132	0.0333092
16	138	0.973713
16	139	0.774358
16	170	0.324888
16	189	0.936101
16	190	0.784505
16	191	0.748329
16	192	0.390953
17	18	0.0989449
17	26	0.457487
17	27	0.747195
17	30	0.247632
17	31	0.426004
17	51	0.139146
17	81	0.787467
17	176	0.833828
17	186	0.433869
17	187	0.044829
18	43	0.0940845
18	83	0.30391
18	99	0.708661
18	100	0.657414
18	125	0.264106
19	29	0.168618
19	38	0.108164
19	46	0.890887
19	47	0.829985
19	52	0.324798
19	64	0.729952
19	98	0.485787
19	203	0.977125
20	30	0.38995
20	198	0.577128
20	205	0.145026
21	206	0.806031
21	207	0.305328
21	208	0.0208988
21	209	0.0442902
21	277	0.115601
23	48	0.183506
23	57	0.370589
23	69	0.53326
23	95	0.399961
23	130	0.304925
23	131	0.509048
23	133	0.257672
23	136	0.989284
23	164	0.832287
23	165	0.987435
23	181	0.85246
23	182	0.246073
23	183	0.87151
23	211	0.398625
23	212	0.116374
23	213	0.955962
23	214	0.994075
23	215	0.973237
24	27	0.88154
24	43	0.790163
24	76	0.779392
24	92	0.991424
24	174	0.950036
24	179	0.488083
24	216	0.159027
24	217	0.182394
25	29	0.948319
25	34	0.482143
25	35	0.72913
25	38	0.887625
25	46	0.670088
25	59	0.534695
25	60	0.663193
25	61	0.762479
25	62	0.791923
25	93	0.810234
25	98	0.47442
25	121	0.0427438
25	195	0.243331
25	219	0.126269
26	81	0.0544475
26	82	0.268561
26	90	0.337215
26	91	0.479637
26	174	0.447
26	178	0.21695
26	179	0.0757611
26	186	0.0683604
26	199	0.0806365
26	202	0.323426
26	216	0.4424
26	217	0.745158
26	220	0.0071205
26	221	0.96993
26	222	0.175312
26	223	0.294735
27	33	0.967394
27	37	0.818616
27	49	0.293662
27	81	0.569897
27	119	0.819218
27	132	0.17397
29	38	0.148128
29	98	0.36802
30	205	0.519413
30	210	0.665888
32	89	0.517789
32	146	0.466576
34	42	0.889923
34	44	0.331032
34	60	0.0845282
34	62	0.497129
34	75	0.972237
34	93	0.686895
34	121	0.349605
34	127	0.247852
34	145	0.602066
34	230	0.320402
34	231	0.422574
34	232	0.655453
35	150	0.743184
36	69	0.209724
38	98	0.64113
39	50	0.793626
39	174	0.791482
39	175	0.0444127
39	177	0.940676
39	179	0.687678
39	217	0.895717
40	77	0.974687
40	102	0.0273224
40	123	0.0581389
40	168	0.646535
40	197	0.640656
40	235	0.0980072
40	237	0.241306
40	238	0.757919
40	239	0.224817
40	240	0.211832
40	241	0.764955
40	242	0.854749
40	243	0.305033
40	244	0.283718
40	245	0.944753
40	246	0.918266
40	247	0.462304
42	44	0.147643
42	53	0.761669
42	60	0.407015
42	62	0.673327
42	127	0.915171
42	194	0.815453
43	99	0.738414
43	140	0.477918
44	60	0.33317
44	61	0.836191
44	62	0.781861
44	93	0.906972
44	127	0.740346
44	194	0.925996
44	195	0.00283139
44	232	0.316287
45	46	0.164241
46	47	0.364427
46	104	0.796669
47	52	0.688605
48	131	0.415569
50	87	0.670534
50	160	0.689346
50	173	0.697322
50	175	0.466265
50	177	0.208692
53	62	0.262464
55	226	0.500511
55	254	0.77809
56	118	0.0356936
56	255	0.899394
56	256	0.0457804
57	103	0.289787
57	130	0.523897
57	131	0.447901
57	133	0.562983
57	137	0.164668
57	143	0.89913
57	181	0.528062
57	211	0.835996
57	251	0.248273
57	252	0.906066
57	258	0.722075
57	259	0.99257
57	260	0.551261
57	261	0.801149
58	104	0.219927
58	120	0.112442
58	228	0.120316
58	257	0.484464
58	262	0.246292
58	263	0.538626
58	264	0.029525
58	327	0.350704
59	60	0.296676
59	62	0.862988
